code,invaders.geo,lat,lon
PA_0882,29 Boulevard Jules Ferry. 75011 Paris,48.86849,2.36705
PA_0883,3 Rue Curial. 75019 Paris,48.88962,2.37127
PA_0884,205 Rue La Fayette. 75010 Paris,48.88112,2.36356
PA_0885,36 Rue Brey. 75017 Paris,48.87738,2.2947099
PA_0886, 43 rue Saint-Bernard,48.8535370000, 2.3803930000
PA_0887, Rue Robert Etlin - bastion Bercy 1845,48.8279028, 2.38968
PA_0888, A l'interieur du BaRoom. 21 rue de la roquette , 48.854881, 2.372328
PA_0889, 34 rue Mathis,48.8911600000, 2.3737070000
PA_0890, 175bis rue Championnet,48.8945250000, 2.3343370000
PA_0891,59 rue legendre. paris 17 , 48.886010, 2.317207
PA_0892,7 Avenue Myron Herrick. 75008 Paris,48.87376,2.30988
PA_0893,6 Rue des Pyramides. 75001 Paris,48.86426,2.33259
PA_0894,11 Rue Saint-Augustin. 75002 Paris,48.86882,2.33708
PA_0895,Place Auguste Baron. 75019 Paris,48.90104,2.38774
PA_0896, 23 avenue du Docteur Lannelongue,48.8190100000, 2.3294000000
PA_0897,1 Boulevard Gabriel Péri. 93110 Rosny-sous-Bois,48.87732,2.4839
PA_0899, Devant les marches France Info. Maison de la radio , 48.851949, 2.277284
PA_0900,Place Pigalle. Paris,48.88199615,2.336944103
PA_0901,1 Rue Léon Delhomme. 75015 Paris,48.83849,2.3001999
PA_0902, 24 Rue Cambronne. 75015 , 48.846394, 2.301814
PA_0903,15 Rue Cardinet. 75017 Paris,48.8816,2.30204
PA_0904, 23 rue d'Aligre,48.8499480000, 2.3787800000
PA_0905,Porte d'aubervilliers. sur le pont du periph , 48.900588, 2.371611
PA_0906,9 Rue de la Goutte-d'Or. 75018 Paris,48.88493,2.35456
PA_0907, pont du chemin de fer. 17 avenue de la porte de la chapelle . Paris 18, 48.901369, 2.358092
PA_0908,10 Cité Beauharnais. 75011 Paris,48.85362,2.38977
PA_0909, encadrement d'ouverture. sous le periph , 48.889054, 2.396831
PA_0910,72 Avenue Jean Jaurés. 75019 Paris,48.88453,2.37747
PA_0911, 7Z place Auguste Baron,48.9001800000, 2.3863900000
PA_0912,pont de Soissons. Paris,48.914814,2.358242
PA_0913,42 avenue Michelet. Saint-Ouen,48.910214,2.344106
PA_0914,Rue Alphonse Baudin. 75011 Paris,48.86067,2.37047
PA_0915,69 Rue Anatole France. 92300 Levallois-Perret,48.89143,2.28557
PA_0916,14 Rue Bayen. 75017 Paris,48.87953,2.29493
PA_0917,2 Rue Fourcroy. 75017 Paris,48.87982,2.2950499
PA_0918,20 Rue de Courcelles. 75008 Paris,48.87418,2.31027
PA_0919, 12 rue Française,48.8643080000, 2.3477320000
PA_0920,41 Boulevard édouard Branly. 93230 Romainville,48.87467,2.44091
PA_0921,Quai de Bercy. 75012 Paris,48.838759, 2.375512
PA_0922,Quai d'Austerlitz. 75013 Paris,48.84251,2.36706
PA_0923, face au 36 rue Coriolis,48.8369810000, 2.3900120000
PA_0924, 56 quai de la Rapée,48.8425090000, 2.3717800000
PA_0925,17 Boulevard Morland. 75004 Paris,48.84999,2.36327
PA_0926,149 Rue Saint-Martin. 75003 Paris,48.8618499,2.35167
PA_0927,Passage Saint Sebastien. petite cheminée (sans doute disparue) , 48.861301, 2.367731
PA_0928, 29 Rue de Montreuil. Vincennes , 48.848557, 2.434661
PA_0929, 1 rue du Général Leclerc,48.8153160000, 2.3603870000
PA_0930,8 Rue de Trévise. 75009 Paris,48.87318,2.34522
PA_0931,2 Rue Ambroise Thomas. 75009 Paris,48.87415,2.34737
PA_0932,Théétre de la Renaissance. Paris,48.86886978,2.357095957
PA_0933,11TER Rue d'Alésia. 75014 Paris,48.82703,2.3371
PA_0934,Rue de Vouillé. 75015 Paris,48.83397,2.3078
PA_0935,2 Rue Cambronne. 75015 Paris,48.84689,2.30116
PA_0936,Boulevard de l'Hépital. 75013 Paris,48.83789,2.3602599
PA_0937,80 Boulevard Auguste Blanqui. 75013 Paris,48.83069,2.3464
PA_0938,91 Boulevard Auguste Blanqui. 75013 Paris,48.82997,2.34646
PA_0939,Métro-Denfert Rochereau. Paris,48.83401489,2.331986904
PA_0940,Rue des Artistes. 75014 Paris,48.82649,2.3346
PA_0941,103 Rue Cambronne. 75015 Paris,48.84178,2.30343
PA_0942,2 Passage Foubert. 75013 Paris,48.82576,2.35271
PA_0943,Paris. Paris,48.831612, 2.379010
PA_0944,10 Rue Faidherbe. 75011 Paris,48.8509,2.3845
PA_0945,81 Rue de la Folie-Méricourt. 75011 Paris,48.86644,2.36977
PA_0946,1 Rue de Metz. 75010 Paris,48.87064,2.35441
PA_0947,105 Rue du Faubourg Saint-Denis. 75010 Paris,48.87505,2.35571
PA_0948,33 Rue du Faubourg Saint-Denis. 75010 Paris,48.87092,2.35315
PA_0949, 1 Rue Auguste Dorchain. Paris 15, 48.845062, 2.297590
PA_0950,Métro-Dupleix. Paris,48.85067368,2.292712927
PA_0951,75 Boulevard de Grenelle. 75015 Paris,48.8504398,2.2943814
PA_0952,4 Rue du Chevalier de Saint-George. 75001 Paris,48.8681,2.32482
PA_0953,9 Rue du Plétre. 75004 Paris,48.8592,2.35484
PA_0954, 6 Rue Charles-François Dupuis. PAris 3 , 48.865150, 2.363090
PA_0955,12 Rue Béranger. 75003 Paris,48.86588,2.36393
PA_0956,5 Rue Papin. 75003 Paris,48.86687,2.3534099
PA_0957,86 Quai de la Rapée. 75012 Paris,48.84483,2.36913
PA_0958, 255 rue de Charenton,48.8361810000, 2.3922060000
PA_0959,1 Rue du Forez. 75003 Paris,48.86374,2.36282
PA_0960,141 boulevard Philippe Auguste. Paris,48.858331,2.389572
PA_0961,2 Rue Trousseau. 75011 Paris,48.85084,2.37867
PA_0962, métro Porte des Lilas,48.8768260000, 2.4066050000
PA_0963,41 Boulevard du Temple. 75003 Paris,48.86624,2.36458
PA_0964, Fontaine des Haudriettes 53 rue des Archives. Paris 3 , 48.861215, 2.358121
PA_0965, pont du Carrousel,48.8587280000, 2.3327790000
PA_0965, statue de Paris du pont du Carrousel,48.8587530000, 2.3328470000
PA_0966,Pont de Bir-Hakeim. 75015 Paris,48.85555,2.28784
PA_0967,105 Quai Branly. 75015 Paris,48.85459,2.28916
PA_0968, Pont de Bir Hakeim , 48.856602, 2.286571
PA_0969, Statue de la Liberté,48.8499960000, 2.2796600000
PA_0970,Allée des Cygnes. Paris,48.85064316,2.28087306
PA_0971,1 Rue du Saint-Gothard. 75014 Paris,48.83012,2.33507
PA_0972, 22 rue Bernard Lecache. au dessus de LeNotre , 48.846222, 2.415257
PA_0973,Square émile-Chautemps. Paris,48.86740875,2.353174925
PA_0974,Square émile-Chautemps. Paris,48.86740875,2.353174925
PA_0975,Square émile-Chautemps. Paris,48.86740875,2.353174925
PA_0976, 130 rue Montmartre,48.8682330000, 2.3436690000
PA_0977,Passage Basfour. 75002 Paris,48.8661699,2.35142
PA_0978,28 Rue Montorgueil. 75001 Paris,48.8637,2.34653
PA_0979, pont de Sully côté rive Droite,48.8508760000, 2.3612370000
PA_0980,Boulevard de Bercy. 75012 Paris,48.83969,2.3839
PA_0981,Place du Colonel Bourgoin. 75012 Paris,48.8449,2.3832
PA_0982, 89 rue de Reuilly. a gauche de PA_1297, 48.844760, 2.389772
PA_0983,Rue Mondonville. 75020 Paris,48.86596,2.40675
PA_0984,1 Place Rhin et Danube. 75019 Paris,48.88221,2.39285
PA_0985,52 Boulevard Sérurier. 75019 Paris,48.87983,2.39947
PA_0986, face à la rue du Tunnel,48.8793900000, 2.3844400000
PA_0987,39 Quai de la Loire. 75019 Paris,48.8874,2.37871
PA_0988,Boulevard de Rochechouart. 75018 Paris,48.8825999,2.34339
PA_0989, 2 rue de l'Évangile,48.8914200000, 2.3612960000
PA_0990,Métro-la Chapelle. Paris,48.88434601,2.359489918
PA_0991,33 Boulevard de la Villette. 75010 Paris,48.8741,2.3743599
PA_0992, Terrasse ancien siege Liberation 11 rue Beranger , 48.865656, 2.363295
PA_0993, entrée du périphérique porte des Lilas,48.8767050000, 2.4089950000
PA_0994,Boulevard du Fort de Douaumont. 75017 Paris,48.89568,2.30707
PA_0995,Place du Docteur Félix Lobligeois. 75017 Paris,48.88704,2.31752
PA_0996, face au 89 avenue des Ternes,48.8799680000, 2.2877790000
PA_0997,61 Rue Quincampoix. 75004 Paris,48.8616699,2.35076
PA_0998, impasse des Peintres,48.8639760000, 2.3501350000
PA_0999,136 Rue de la Roquette. 75011 Paris,48.8577,2.38091
PA_1000,  PA_1001. dans le hall de la Générale,48.8595880000, 2.3795180000
PA_1001,  PA_1001. dans le hall de la Générale,48.8595880000, 2.3795180000
PA_1002, bretelle d'autoroute A86/N406. face au Castorama de Créteil,48.7789500000, 2.4408000000
PA_1003, 110 boulevard de Courcelles , 48.878755, 2.300929
PA_1004,66 Rue de Courcelles. 75008 Paris,48.87764,2.30633
PA_1005,89 Rue Oberkampf. 75011 Paris,48.86529,2.37546
PA_1006,9 Rue Bergère. Paris. Île-de-France,48.872173, 2.346690
PA_1007,11 Rue Drouot. 75009 Paris,48.87338,2.34045
PA_1008,Rue de Richelieu. Paris,48.86804581,2.338371038
PA_1009,1 Boulevard de Ménilmontant. 75011 Paris,48.85859,2.3892
PA_1010,1 Rue Carducci. 75019 Paris,48.87717,2.38764
PA_1011,1 Rue Martel. 75010 Paris,48.87352,2.35264
PA_1012,32 Rue de Rochechouart. 75009 Paris,48.8786,2.34531
PA_1013, 97 Rue Vieille du Temple. Paris. Île-de-France, 48.860489, 2.361166
PA_1014, 10 rue Paul Bert,48.8516000000, 2.3846660000
PA_1015,29 Rue de la Villette. 75019 Paris,48.87627,2.3875099
PA_1016,34 Rue de Crimée. 75019 Paris,48.87887,2.3904
PA_1017,86 Rue de la Villette. 75019 Paris,48.87883,2.3883
PA_1018,Place Paul éluard. 75018 Paris,48.89009,2.36016
PA_1019,23 Rue des Vinaigriers. 75010 Paris,48.8731,2.36312
PA_1020,86 Rue Championnet. 75018 Paris,48.89586,2.34288
PA_1021, 1 impasse Robert,48.8955260000, 2.3388420000
PA_1022,27 Rue Francoeur. 75018 Paris,48.89084,2.34034
PA_1023,26 Rue Vieille-du-Temple. 75004 Paris,48.85714,2.35734
PA_1024,198 Rue du Faubourg Saint-Antoine. 75012 Paris,48.8500299,2.38409
PA_1025,5 Place Saint-Augustin. 75008 Paris,48.8751,2.3192499
PA_1026,52 Grande Rue Charles de Gaulle. 92600 Asniéres-sur-Seine,48.90827,2.28647
PA_1027,Cité Aubry. 75020 Paris,48.85751,2.3957799
PA_1028,9 Rue des Maronites. 75020 Paris,48.86815,2.38354
PA_1029,105 Rue du Faubourg du Temple. Paris. Île-de-France, 48.871806, 2.376339
PA_1030,41 Rue des Bourdonnais. 75001 Paris,48.86056,2.34552
PA_1031,Paris. Paris,48.900718, 2.388913
PA_1032, 51 rue de Turenne,48.8582240000, 2.3643990000
PA_1033,1 Boulevard des Filles du Calvaire. 75003 Paris,48.86112,2.36695
PA_1034, 48 rue Saint-Honoré,48.8611900000, 2.3442330000
PA_1035, 14 rue Jean-Baptiste Berlier,48.8257510000, 2.3834720000
PA_1036, 144 boulevard Masséna,48.8194690000, 2.3619840000
PA_1037, 84 avenue d'Italie,48.8259820000, 2.3571780000
PA_1038,5 Rue Pajou. 75016 Paris,48.85683,2.27305
PA_1039,1 Impasse Delaunay. 75011 Paris,48.85507,2.38598
PA_1040,32 Rue Saint-Roch. 75001 Paris,48.86645,2.33305
PA_1041,Rond-Point Dauphine. 75012 Paris,48.83476,2.43769
PA_1042,A86. 75012 Paris,48.8208,2.46141
PA_1043,A86. 75012 Paris,48.8208,2.46141
PA_1044, échangeur porte d'Italie,48.8160890000, 2.3588900000
PA_1045,3 Rue de la Chine. 75020 Paris,48.86465,2.4013
PA_1046,22 Rue Réaumur. 75003 Paris,48.86512,2.35845
PA_1047,88TER Avenue Parmentier. 75011 Paris,48.86494,2.3749699
PA_1048, Autoroute du Soleil. Paris, 48.735843, 2.316512
PA_1049,25 Rue Brantôme. Paris. Île-de-France,48.862912, 2.353094
PA_1050,195 Rue du Faubourg Poissonnière 75009 Paris , 48.883302, 2.349250
PA_1051,22 Rue Dauphine. 75006 Paris,48.85514,2.33955
PA_1052,Rue du Chevalier de la Barre. 75018 Paris,48.88749,2.34436
PA_1053,8 Place des Abbesses. 75018 Paris,48.88421,2.3386999
PA_1054, 26 rue Chanzy. 75011 , 48.852601, 2.384181
PA_1055,Paris. Paris,48.826631, 2.466377
PA_1056,Rue Montgallet. 75012 Paris,48.84347,2.38771
PA_1057,64 Rue Tiquetonne. 75002 Paris,48.86484,2.34551
PA_1058,24 Rue des Petits-Champs. 75002 Paris,48.86691,2.33643
PA_1059,54 Rue de Seine. 75006 Paris,48.85424,2.33685
PA_1060,villa de Guelma. Paris,48.882851,2.336977
PA_1061, 29 rue ramey,48.8886620000, 2.3465700000
PA_1062,64 Rue Tiquetonne. 75002 Paris,48.86484,2.34551
PA_1063,28 Rue des Archives. 75004 Paris,48.85825,2.35515
PA_1064,Rue Froissart. 75003 Paris,48.86163,2.3658199
PA_1065,59 Rue au Maire. 75003 Paris,48.86497,2.35455
PA_1066,Porte de Bagnolet. Paris,48.8645668,2.407278061
PA_1067,1 Rue de la Fidélité. 75010 Paris,48.8745199,2.35674
PA_1068, 39 rue de Bretagne,48.8628720000, 2.3623630000
PA_1069,121 Rue des Amandiers. 75020 Paris,48.86819,2.38806
PA_1070, pavillon Saint-Louis,48.8485290000, 2.3985850000
PA_1071,58 Rue d'Anjou. 75008 Paris,48.8739599,2.32269
PA_1072,32 Rue Pasquier. 75008 Paris,48.87324,2.32371
PA_1073, 41 rue de Penthièvre,48.8722870000, 2.3135150000
PA_1074,Rue du Cirque. 75008 Paris,48.8703999,2.31452
PA_1075,158 Boulevard Saint-Germain. 75006 Paris,48.85323,2.33617
PA_1076, Marché Saint-Germain,48.8517850000, 2.3366080000
PA_1077,65 Rue des Abbesses. 75018 Paris,48.8857,2.33491
PA_1078,99 Rue Réaumur. 75002 Paris,48.86764,2.3455499
PA_1079,Siege Radio Nova. 127 Avenue Ledru-Rollin 75011 Paris ,48.854530, 2.377777
PA_1080,Espace Pierre Cardin. Paris,48.8675499,2.318408966
PA_1081, Centre Pompidou. tuyau rue du renard, 48.859792, 2.352630
PA_1082,Place d'Aligre. 75012 Paris,48.84894,2.37874
PA_1083,Impasse Cordon-Boussard. 75020 Paris,48.86568,2.39743
PA_1084, 36 rue du Faubourg Saint-Martin,48.8702680000, 2.3564260000
PA_1085,Paris. Paris,48.875538, 2.360039
PA_1086,2 Rue des Anglais. 75005 Paris,48.85101,2.34794
PA_1087,1 Rue de la Huchette. 75005 Paris,48.85276,2.34647
PA_1088,Rue Buffon. 75005 Paris,48.84225,2.36008
PA_1089,79 Rue La Boétie. 75008 Paris,48.87207,2.30913
PA_1090,Métro-Stalingrad. Paris,48.88426971,2.369261026
PA_1091, fontaine du Conservatoire Municipal du 19e,48.8828810000, 2.3719150000
PA_1092, 18-20 rue Pradier,48.8756690000, 2.3820550000
PA_1093,Cité de la Mode et du Design. Paris,48.840913,2.370119
PA_1094,132 Rue Vieille-du-Temple. 75003 Paris,48.8617599,2.36432
PA_1095,18TER Rue Jaucourt. 75012 Paris,48.84743,2.39506
PA_1096,18 Rue des Lilas. 75019 Paris,48.87918,2.39647
PA_1097,20 Rue du Louvre. 75001 Paris,48.86146,2.34126
PA_1098,1 Cité Voltaire. 75011 Paris,48.85257,2.38935
PA_1099, 2 rue de la mare. 75020, 48.868636, 2.388222
PA_1100, Fontaine Moliere et rue Rchelieu France,48.865763, 2.336882
PA_1101,7 Avenue Matignon. 75008 Paris,48.86992,2.31148
PA_1102,Place de Thorigny. 75003 Paris,48.85903,2.36216
PA_1103,3 Passage du Moulin des Prés. 75013 Paris,48.82912,2.35327
PA_1104,Rue Jenner. 75013 Paris,48.8354,2.36208
PA_1105,16 Boulevard de la Chapelle. 75018 Paris,48.8846,2.36354
PA_1106,1 Rue Ferdinand Flocon. 75018 Paris,48.89101,2.34549
PA_1107,Place Saint-André-des-Arts. 75006 Paris,48.85328,2.34279
PA_1108,98 Rue de Tolbiac. 75013 Paris,48.8267743,2.3638612
PA_1109, 51 avenue d'Ivry,48.8233100000, 2.3655080000
PA_1110,Paris. Paris,48.845749, 2.413958
PA_1111,80 Avenue Charles de Gaulle. 92200 Neuilly-sur-Seine,48.88176,2.271
PA_1112,Villa des Iris. 75019 Paris,48.87757,2.4034399
PA_1113, 2 rue Jacotot. Puteaux , 48.883030, 2.239857
PA_1114, impasse de la Défense,48.8851130000, 2.3268650000
PA_1115,208 Rue de la Roquette. 75011 Paris,48.8596236,2.3885087
PA_1116,74 Rue d'Avron. 75020 Paris,48.85232,2.40446
PA_1117,Paris. Paris,49.004423, 2.567405
PA_1118,boulevard Gabriel Péri sous le périph'. Paris,48.877432, 2.476540
PA_1119,29 Avenue de la République. Bagnolet. Île-de-France,48.862520, 2.416013
PA_1120,84 Rue de Picpus. 75012 Paris,48.84097,2.39889
PA_1121,52 Cours de Vincennes. 75012 Paris,48.84732,2.40361
PA_1122,Avenue Corentin Cariou. 75019 Paris,48.89713,2.38495
PA_1123,1 Rue Santos Dumont. 75015 Paris,48.8343,2.30574
PA_1124,11 Rue Chauchat. 75009 Paris,48.87324,2.33946
PA_1125,88 Rue de Provence. 75009 Paris,48.87433,2.33045
PA_1126,27 Place de la Madeleine. 75008 Paris,48.87116,2.3243999
PA_1127,Rue du Roi Doré. 75003 Paris,48.8601,2.36412
PA_1128, 112 rue des Pyrénées,48.8568100000, 2.4047300000
PA_1129,19 Rue Parrot. 75012 Paris,48.84718,2.37494
PA_1130,194 Rue de Bercy. 75012 Paris,48.8446575,2.3722657
PA_1131,Place Félix éboué. 75012 Paris,48.83955,2.39619
PA_1132,26 Rue Coriolis. 75012 Paris,48.83631,2.39087
PA_1133,19 Rue Montéra. 75012 Paris,48.84535,2.40891
PA_1134,74 Rue de Tolbiac. 75013 Paris,48.82717,2.36694
PA_1135,Rue Claude Tillier. 75012 Paris,48.84834,2.38824
PA_1136, 18 rue Coriolis,48.8358820000, 2.3913040000
PA_1137, pont Delizy,48.8950250000, 2.4098200000
PA_1138,112 Avenue du Général Leclerc. 75014 Paris,48.898305, 2.406713
PA_1139,93 Rue de Belleville. 75019 Paris,48.87404,2.3854
PA_1140,10 Rue Villedo. 75001 Paris,48.8664599,2.33607
PA_1141,Paris. Paris,48.848184, 2.304385
PA_1142,8 Rue de la Plaine. 75020 Paris,48.8497317,2.3998205
PA_1143,Place du Général Patton. 75116 Paris,48.87618,2.28716
PA_1144,18 Rue Piccini. 75116 Paris,48.8749649,2.2841669
PA_1145,Rue de la Croix-Jarry. 75013 Paris,48.82716,2.38179
PA_1146,154 Rue du Chemin Vert. 75011 Paris,48.86272,2.387
PA_1147,Paris. Paris,48.873088, 2.364003
PA_1148,Paris. Paris,48.881428, 2.368543
PA_1149,42 Boulevard de Charonne. 75020 Paris,48.85113,2.3988
PA_1150, quai Saint-Bernard,48.8449280000, 2.3643850000
PA_1151,Métro-Tuileries. Paris,48.86434937,2.330204964
PA_1152, Village Saint-Paul. Paris,48.853775, 2.361550
PA_1153,87 Rue Saint-Antoine. 75004 Paris,48.85464,2.3624299
PA_1154,Rue Léon Jouhaux. 75010 Paris,48.86921,2.36456
PA_1155,Rue Lucien Lambeau. 75020 Paris,48.85774,2.41319
PA_1156,12 Rue Vieille-du-Temple. 75004 Paris,48.85646,2.35681
PA_1157, 81 rue de Beaubourg,48.8639100000, 2.3548220000
PA_1158,33 Boulevard de Charonne. 75011 Paris,48.85111,2.39818
PA_1159,6 Place des Ternes. 75017 Paris,48.87842,2.2985699
PA_1160, 165 rue du Faubourg Saint-Honoré,48.8747070000, 2.3058670000
PA_1161,42 Rue des Francs-Bourgeois. 75003 Paris,48.85859,2.3590399
PA_1162,14 Rue des Précheurs. 75001 Paris,48.86208,2.34864
PA_1163,8 Place Jacques Bonsergent. 75010 Paris,48.8711399,2.36112
PA_1164,130 Avenue de Wagram. 75017 Paris,48.88512,2.30364
PA_1165,48 Rue du Caire. 75002 Paris,48.8680499,2.34885
PA_1166,1 Quai de Bourbon. 75004 Paris,48.85243,2.35692
PA_1167,84 Rue Bonaparte. 75006 Paris,48.84968,2.33258
PA_1168,1 Rue Verniquet. 75017 Paris,48.8868099,2.30042
PA_1169,6 Avenue Porte de la Chapelle. 75018 Paris,48.89898,2.35987
PA_1170,45 Rue des Gravilliers. 75003 Paris,48.86415,2.35543
PA_1171,68 Rue de la Montagne Sainte-Geneviéve. 75005 Paris,48.84684,2.3477199
PA_1172,93 Rue de la Verrerie. 75004 Paris,48.85882,2.35067
PA_1173,Paris. Paris,48.840477, 2.370500
PA_1174,14 Rue des Fonds-Verts. 75012 Paris,48.83697,2.39115
PA_1175,2 Rue Rodier. 75009 Paris,48.87738,2.3424
PA_1176,5 Rue Rodier. 75009 Paris,48.87749,2.34227
PA_1177,13 place de la bourse. 75002 Paris,48.868796,2.340612
PA_1178,82 Boulevard Masséna. 75013 Paris,48.82141,2.3681899
PA_1179,213 Boulevard Vincent Auriol. 75013 Paris,48.83077,2.35672
PA_1180,47 Avenue des Gobelins. 75013 Paris,48.83518,2.35328
PA_1181,58 Rue de Caumartin. 75009 Paris,48.87487,2.32858
PA_1182,22 Rue Guersant. 75017 Paris,48.88079,2.29014
PA_1183,9 Rue Marsoulan. 75012 Paris,48.84565,2.40297
PA_1184, Autoroute du Soleil. Paris, 48.735843, 2.317
PA_1184,A6. pont de la D165,48.762416,2.340498
PA_1185,59 Rue de Charonne. 75011 Paris,48.85343,2.3793
PA_1186,Impasse de la Confiance. 75020 Paris,48.85352,2.39962
PA_1187,89 Rue André Joineau. 93310 Le Pré-Saint-Gervais,48.88214,2.40273
PA_1188,81 Rue d'Assas. 75006 Paris,48.84242,2.33489
PA_1189,Rue Jean-Franéois Lépine. 75018 Paris,48.8861,2.35826
PA_1190,2 Rue Princesse. 75006 Paris,48.85264,2.33437
PA_1191,Paris. Paris,48.815894, 2.355959
PA_1192,Paris. Paris,48.8148, 2.3557
PA_1193,Paris. Paris,48.81485, 2.3558
PA_1194,Paris. Paris,48.8147, 2.3556
PA_1195,Paris. Paris,48.8149, 2.3555
PA_1196,2 Impasse Mathieu. 75015 Paris,48.84114,2.31327
PA_1197,6 Rue de l'Arrivée. 75015 Paris,48.84387,2.3224
PA_1198,145 Boulevard Raspail. 75006 Paris,48.84227,2.32972
PA_1199,Paris. Paris,48.821572, 2.352496
PA_1200,35 Rue de la Bécherie. 75005 Paris,48.85257,2.34718
PA_1201,14 Rue Ternaux. 75011 Paris,48.86438,2.37331
PA_1202,129 Avenue de Wagram. 75017 Paris,48.88317,2.30163
PA_1203,64 Rue Monsieur le Prince. 75006 Paris,48.84786,2.34081
PA_1204,61 Rue d'Avron. 75020 Paris,48.85224,2.40306
PA_1205,Paris. Paris,48.835734, 2.369624
PA_1206,22 Avenue de la République. 75011 Paris,48.86622,2.36875
PA_1207,31 Rue Lucien Sampaix. 75010 Paris,48.87303,2.36129
PA_1208,35 Rue Castagnary. 75015 Paris,48.8340699,2.30947
PA_1209,99 Boulevard Saint-Germain. 75006 Paris,48.85214,2.339
PA_1210,3 Rue Saint-Augustin. 75002 Paris,48.86885,2.33781
PA_1211,1 passage Monplaisir. 75020 Paris,48.865487, 2.384787
PA_1212,16 Place Jacques Bonsergent. 75010 Paris,48.87144,2.36071
PA_1213,4 Rue Berger. 75001 Paris,48.8609,2.34849
PA_1214,42 Rue Leroy Dupré. 75012 Paris,48.84297,2.40189
PA_1215,3 Rue Danielle Casanova. 75001 Paris,48.8675799,2.33319
PA_1216,1 Rue Duret. 75116 Paris,48.87334,2.28498
PA_1217,Pont de la Concorde. Paris,48.8633461,2.319560051
PA_1218,2 Rue Mathis. 75019 Paris,48.8907,2.3764
PA_1219,261 Rue de Belleville. 75019 Paris,48.87559,2.39897
PA_1220,7 Rue d'Enghien. 75010 Paris,48.87165,2.3527999
PA_1221,Place Benjamin Fondane. 75005 Paris,48.84454,2.3519899
PA_1222,90 Avenue de la République. 75011 Paris,48.86398,2.38051
PA_1223,1 Place de Passy. 75016 Paris,48.85787,2.27759
PA_1224,57 Avenue du Docteur Arnold Netter. 75012 Paris,48.84492,2.40565
PA_1225,100 Cours de Vincennes. 75012 Paris,48.84689,2.40843
PA_1226,100 Cours de Vincennes. 75012 Paris,48.84689,2.40843
PA_1227,Paris. Paris,48.846727, 2.376839  
PA_1228,22 Rue Watteau. 75013 Paris,48.83449,2.35731
PA_1229,62 Rue Lamartine. 75009 Paris,48.87672,2.33956
PA_1230,7 Rue La Fayette. 75009 Paris,48.87359,2.33479
PA_1231,28 Rue Eugéne Jumin. 75019 Paris,48.88803,2.39223
PA_1232,102 Rue du Mont-Cenis. 75018 Paris,48.89533,2.34601
PA_1233,2 Rue Poissonniére. 75002 Paris,48.86857,2.34778
PA_1234,Rue de Paris. 77174 Villeneuve-le-Comte,48.791938, 2.869225
PA_1235,72 Rue Claude Bernard. 75005 Paris,48.84047,2.34587
PA_1236,72 Rue Claude Bernard. 75005 Paris,48.84047,2.34587
PA_1237,28 Rue Eugéne Jumin. 75019 Paris,48.888538, 2.392348
PA_1238,La Courneuve. Seine-St.-Denis,48.92695999,2.389219999
PA_1239,54 Avenue Paul Vaillant-Couturier. La Courneuve,48.920968,2.411104
PA_1240,114 Boulevard Vincent Auriol. 75013 Paris,48.83349,2.36306
PA_1241,1 Quai de la Tournelle. 75005 Paris,48.84959,2.35577
PA_1242,26 Rue de la Plaine. 75020 Paris,48.84985,2.40261
PA_1243,15 Boulevard de Ménilmontant. 75011 Paris,48.85942,2.38881
PA_1244,4 Rue Oberkampf. 75011 Paris,48.86268,2.36753
PA_1245,Pont de la Tournelle. Paris,48.85027695,2.355000019
PA_1246,12 Cour Saint-Louis. 75011 Paris,48.8521773,2.3724427
PA_1247,Rue de l'Hépital Saint-Louis. 75010 Paris,48.87505,2.36525
PA_1248,101 Boulevard Richard Lenoir. 75011 Paris,48.86407,2.37049
PA_1249,24 Rue de la Verrerie. 75004 Paris,48.85746,2.35452
PA_1250,176 Rue de Bagnolet. 75020 Paris,48.864,2.40813
PA_1251,Place Tristan Bernard. 75017 Paris,48.87909,2.29099
PA_1252,27 rue Saint Didier. 75116 Paris,48.866319, 2.285900
PA_1253,1 Rue du Boccador. 75008 Paris,48.86602,2.3036
PA_1254,23 Rue Marbeuf. 75008 Paris,48.86881,2.30376
PA_1255,5 Place des Petits-Péres. 75002 Paris,48.8665446,2.3408028
PA_1256,29 Rue des Petits-Hétels. 75010 Paris,48.87756,2.35207
PA_1257,1 Avenue du Président Wilson. 75116 Paris,48.86478,2.3003
PA_1258,13 Rue de la Roquette. 75011 Paris,48.8542,2.37112
PA_1259,39 Boulevard Albert 1er. 94. Nogent sur marne France,48.832708,2.493296
PA_1260,8 Rue de l'Amiral de Coligny. 75001 Paris,48.86067,2.3409399
PA_1261,Boulevard de Bercy. 75012 Paris,48.83969,2.3839
PA_1262,7 Rue du Bouloi. 75001 Paris,48.86354,2.34054
PA_1263,Pont Neuf. Paris,48.85867691,2.341487885
PA_1264, Musée en Herbes,48.8601660000, 2.3421570000
PA_1265,Beaubourg. Paris,48.86051941,2.352425098
PA_1266,41 Rue Volta. 75003 Paris,48.86663,2.35794
PA_1267,Avenue de Bouvines. 75011 Paris,48.8502,2.39631
PA_1268,Pont Neuf. Paris,48.85867691,2.341487885
PA_1269,28 Rue Sainte-Anne. 75001 Paris,48.86629,2.3356
PA_1270,Bassin de la Villette. Paris,48.88898849,2.386929989
PA_1271,  1 Square de la Fontaine. Nogent Sur Marne,48.835922, 2.484237
