lat;long;text;invader;code;artist;address;address2;yena2
48.8701500000; 2.3953480000; Space Invader PA_0531, 129 rue de Ménilmontant; Space Invader PA_0531;PA_0531; PA;, 129 rue de Ménilmontant; 129 rue de Ménilmontant;
48.8625270000; 2.3348690000; Space Invader PA_0579, entrée nord-ouest du Carrousel; Space Invader PA_0579;PA_0579; PA;, entrée nord-ouest du Carrousel; entrée nord-ouest du Carrousel;
48.8613380000; 2.3534070000; Space Invader PA_0585, métro Rambuteau; Space Invader PA_0585;PA_0585; PA;, métro Rambuteau; métro Rambuteau;
48.8525700000; 2.3767140000; Space Invader PA_0615, 17 passage de la Bonne Graine; Space Invader PA_0615;PA_0615; PA;, 17 passage de la Bonne Graine; 17 passage de la Bonne Graine;
48.8760960000; 2.4409290000; Space Invader PA_0752, 14 boulevard Edouard Branly; Space Invader PA_0752;PA_0752; PA;, 14 boulevard Edouard Branly; 14 boulevard Edouard Branly;
48.8586050000; 2.3519500000; Space Invader PA_0815, 15 rue du Renard; Space Invader PA_0815;PA_0815; PA;, 15 rue du Renard; 15 rue du Renard;
48.8584520000; 2.4006720000; Space Invader PA_0822, 2 rue de Lesseps; Space Invader PA_0822;PA_0822; PA;, 2 rue de Lesseps; 2 rue de Lesseps;
48.8719450000; 2.3646540000; Space Invader PA_0869, quai de Valmy; Space Invader PA_0869;PA_0869; PA;, quai de Valmy; quai de Valmy;
48.8753130000; 2.4407170000; Space Invader PA_0920, 41 boulevard Edouard Branly; Space Invader PA_0920;PA_0920; PA;, 41 boulevard Edouard Branly; 41 boulevard Edouard Branly;
48.8505920000; 2.2805800000; Space Invader PA_0970, allée des Cygnes; Space Invader PA_0970;PA_0970; PA;, allée des Cygnes; allée des Cygnes;
48.8785350000; 2.3452510000; Space Invader PA_1012, 32 rue de Rochechouart; Space Invader PA_1012;PA_1012; PA;, 32 rue de Rochechouart; 32 rue de Rochechouart;
48.8510570000; 2.3988190000; Space Invader PA_1149, 42 boulevard de Charonne; Space Invader PA_1149;PA_1149; PA;, 42 boulevard de Charonne; 42 boulevard de Charonne;
48.8784700000; 2.2986830000; Space Invader PA_1159, 6 place des Ternes; Space Invader PA_1159;PA_1159; PA;, 6 place des Ternes; 6 place des Ternes;
48.8620450000; 2.3486800000; Space Invader PA_1162, 14 rue des Précheurs; Space Invader PA_1162;PA_1162; PA;, 14 rue des Précheurs; 14 rue des Précheurs;
48.8989500000; 2.3595180000; Space Invader PA_1169, 6 avenue de la Porte de la Chapelle; Space Invader PA_1169;PA_1169; PA;, 6 avenue de la Porte de la Chapelle; 6 avenue de la Porte de la Chapelle;
48.8215600000; 2.3685320000; Space Invader PA_1178, 82 boulevard Masséna; Space Invader PA_1178;PA_1178; PA;, 82 boulevard Masséna; 82 boulevard Masséna;
48.8307870000; 2.3566520000; Space Invader PA_1179, 213 boulevard Vincent Auriol; Space Invader PA_1179;PA_1179; PA;, 213 boulevard Vincent Auriol; 213 boulevard Vincent Auriol;
48.8351020000; 2.3533360000; Space Invader PA_1180, 47 avenue des Gobelins; Space Invader PA_1180;PA_1180; PA;, 47 avenue des Gobelins; 47 avenue des Gobelins;
48.8748150000; 2.3285760000; Space Invader PA_1181, 58 rue Caumartin; Space Invader PA_1181;PA_1181; PA;, 58 rue Caumartin; 58 rue Caumartin;
48.8537170000; 2.3995350000; Space Invader PA_1186, 32 impasse de la Confiance; Space Invader PA_1186;PA_1186; PA;, 32 impasse de la Confiance; 32 impasse de la Confiance;
48.8147550000; 2.3553870000; Space Invader PA_1191, 1192, 1193, 1194  1195, le long de la D126B; Space Invader PA_1191;PA_1191; PA;, 1192, 1193, 1194  1195, le long de la D126B; 1192, 1193, 1194  1195, le long de la D126B;
48.8995790000; 2.3919810000; Space Invader PA_0490, 10 rue du Chemin de Fer; Space Invader PA_0490;PA_0490; PA;, 10 rue du Chemin de Fer; 10 rue du Chemin de Fer;
48.8803540000; 2.3535320000; Space Invader PA_0712, 20 rue de Dunkerque; Space Invader PA_0712;PA_0712; PA;, 20 rue de Dunkerque; 20 rue de Dunkerque;
48.8438780000; 2.3224310000; Space Invader PA_1197, 6 rue de l'Arrivée; Space Invader PA_1197;PA_1197; PA;, 6 rue de l'Arrivée; 6 rue de l'Arrivée;
48.8422760000; 2.3296850000; Space Invader PA_1198, 145 boulevard Raspail; Space Invader PA_1198;PA_1198; PA;, 145 boulevard Raspail; 145 boulevard Raspail;
48.8863550000; 2.3414690000; Space Invader PA_0169, 2 rue du Mont Cenis; Space Invader PA_0169;PA_0169; PA;, 2 rue du Mont Cenis; 2 rue du Mont Cenis;
48.8690210000; 2.3587750000; Space Invader PA_0713, 1 rue Taylor; Space Invader PA_0713;PA_0713; PA;, 1 rue Taylor; 1 rue Taylor;
48.8303190000; 2.3466810000; Space Invader PA_0937, face au 80 boulevard Auguste Blanqui; Space Invader PA_0937;PA_0937; PA;, face au 80 boulevard Auguste Blanqui; face au 80 boulevard Auguste Blanqui;
48.8509620000; 2.3319180000; Space Invader PA_0182, 18 rue Madame; Space Invader PA_0182;PA_0182; PA;, 18 rue Madame; 18 rue Madame;
48.8404870000; 2.3531320000; Space Invader PA_0122, rue de la Clef, sous le lierre; Space Invader PA_0122;PA_0122; PA;, rue de la Clef, sous le lierre; rue de la Clef, sous le lierre;
48.8699170000; 2.3232090000; Space Invader PA_0413, 3 boulevard Malsherbes; Space Invader PA_0413;PA_0413; PA;, 3 boulevard Malsherbes; 3 boulevard Malsherbes;
48.8698150000; 2.3783340000; Space Invader PA_0384, 26 rue du Moulin Joly; Space Invader PA_0384;PA_0384; PA;, 26 rue du Moulin Joly; 26 rue du Moulin Joly;
48.8681460000; 2.3734020000; Space Invader PA_0466, 51 rue de la Fontaine au Roi; Space Invader PA_0466;PA_0466; PA;, 51 rue de la Fontaine au Roi; 51 rue de la Fontaine au Roi;
48.8659570000; 2.3783790000; Space Invader PA_0049, 117 rue Oberkampf; Space Invader PA_0049;PA_0049; PA;, 117 rue Oberkampf; 117 rue Oberkampf;
48.8686230000; 2.3719130000; Space Invader PA_0774, 119 avenue Parmentier; Space Invader PA_0774;PA_0774; PA;, 119 avenue Parmentier; 119 avenue Parmentier;
48.8287240000; 2.3516040000; Space Invader PA_0056, 10 rue Simonet; Space Invader PA_0056;PA_0056; PA;, 10 rue Simonet; 10 rue Simonet;
48.8746730000; 2.2933250000; Space Invader PA_0475, 2 avenue de la Grande Armée; Space Invader PA_0475;PA_0475; PA;, 2 avenue de la Grande Armée; 2 avenue de la Grande Armée;
48.8499610000; 2.3307700000; Space Invader PA_0176, 12 rue Cassette; Space Invader PA_0176;PA_0176; PA;, 12 rue Cassette; 12 rue Cassette;
48.8643220000; 2.3499050000; Space Invader PA_0231, 1 rue Tiquetonne; Space Invader PA_0231;PA_0231; PA;, 1 rue Tiquetonne; 1 rue Tiquetonne;
48.7544620000; 2.3751990000; Space Invader PA_1041, rond-point d'Espagne; Space Invader PA_1041;PA_1041; PA;, rond-point d'Espagne; rond-point d'Espagne;
48.8590400000; 2.3713620000; Space Invader PA_0472, 11Z rue Gaby Sylvia; Space Invader PA_0472;PA_0472; PA;, 11Z rue Gaby Sylvia; 11Z rue Gaby Sylvia;
48.8317400000; 2.3850190000; Space Invader PA_0391, 114 quai de Bercy; Space Invader PA_0391;PA_0391; PA;, 114 quai de Bercy; 114 quai de Bercy;
48.7739990000; 2.4032050000; Space Invader PA_1042, A86 côté cimetière nouveau de Vitry; Space Invader PA_1042;PA_1042; PA;, A86 côté cimetière nouveau de Vitry; A86 côté cimetière nouveau de Vitry;
48.7737180000; 2.4033130000; Space Invader PA_1043, A86 côté cimetière communal de Choisy; Space Invader PA_1043;PA_1043; PA;, A86 côté cimetière communal de Choisy; A86 côté cimetière communal de Choisy;
48.8215670000; 2.3524320000; Space Invader PA_1199, Poterne des Peupliers; Space Invader PA_1199;PA_1199; PA;, Poterne des Peupliers; Poterne des Peupliers;
48.8494900000; 2.3743750000; Space Invader PA_0016, 76 avenue Ledru-Rollin; Space Invader PA_0016;PA_0016; PA;, 76 avenue Ledru-Rollin; 76 avenue Ledru-Rollin;
48.8374800000; 2.2553280000; Space Invader PA_0310  PA_1335, passerelle de la Porte de Saint-Cloud; Space Invader PA_0310;PA_0310; PA;  PA_1335, passerelle de la Porte de Saint-Cloud;  PA_1335, passerelle de la Porte de Saint-Cloud;X
48.8442300000; 2.3720400000; Space Invader PA_0218, Tunnel Van-Gogh; Space Invader PA_0218;PA_0218; PA;, Tunnel Van-Gogh; Tunnel Van-Gogh;
48.8468190000; 2.3751170000; Space Invader PA_0243, 8bis rue Abel; Space Invader PA_0243;PA_0243; PA;, 8bis rue Abel; 8bis rue Abel;
48.8616700000; 2.3654600000; Space Invader PA_0517, 13 rue Froissart; Space Invader PA_0517;PA_0517; PA;, 13 rue Froissart; 13 rue Froissart;
48.8681800000; 2.3652400000; Space Invader PA_0270, 2 rue Yves Toudic; Space Invader PA_0270;PA_0270; PA;, 2 rue Yves Toudic; 2 rue Yves Toudic;
48.8599930000; 2.3774480000; Space Invader PA_0194, 61 rue du Chemin Vert; Space Invader PA_0194;PA_0194; PA;, 61 rue du Chemin Vert; 61 rue du Chemin Vert;
48.8569770000; 2.3785460000; Space Invader PA_0465, 114 rue de la Roquette; Space Invader PA_0465;PA_0465; PA;, 114 rue de la Roquette; 114 rue de la Roquette;
48.8543700000; 2.3841580000; Space Invader PA_0323, 102 rue de Charonne; Space Invader PA_0323;PA_0323; PA;, 102 rue de Charonne; 102 rue de Charonne;
48.8534040000; 2.3850820000; Space Invader PA_0369, 7 rue Jules Vallès; Space Invader PA_0369;PA_0369; PA;, 7 rue Jules Vallès; 7 rue Jules Vallès;
48.8596260000; 2.3893500000; Space Invader PA_0332, 41 rue du Repos sous la plaque du cimètière; Space Invader PA_0332;PA_0332; PA;, 41 rue du Repos sous la plaque du cimètière; 41 rue du Repos sous la plaque du cimètière;
48.8562550000; 2.4055410000; Space Invader PA_0132, 97 rue des Maraîchers; Space Invader PA_0132;PA_0132; PA;, 97 rue des Maraîchers; 97 rue des Maraîchers;
48.8371910000; 2.3733050000; Space Invader PA_0036, face au 7 boulevard Vincent Auriol; Space Invader PA_0036;PA_0036; PA;, face au 7 boulevard Vincent Auriol; face au 7 boulevard Vincent Auriol;
48.8776760000; 2.3062450000; Space Invader PA_1004, 66 rue de Courcelles; Space Invader PA_1004;PA_1004; PA;, 66 rue de Courcelles; 66 rue de Courcelles;
48.8609450000; 2.3508140000; Space Invader PA_0436, Centre culturel de Serbie; Space Invader PA_0436;PA_0436; PA;, Centre culturel de Serbie; Centre culturel de Serbie;
48.8399070000; 2.3619750000; Space Invader PA_0102  PA_0564, 42 boulevard de l'Hôpital; Space Invader PA_0102;PA_0102; PA;  PA_0564, 42 boulevard de l'Hôpital;  PA_0564, 42 boulevard de l'Hôpital;X
48.8343950000; 2.3699520000; Space Invader PA_0460, 39P rue Louise Weiss; Space Invader PA_0460;PA_0460; PA;, 39P rue Louise Weiss; 39P rue Louise Weiss;
48.8862680000; 2.3378960000; Space Invader PA_0641, 2 rue d'Orchampt; Space Invader PA_0641;PA_0641; PA;, 2 rue d'Orchampt; 2 rue d'Orchampt;
48.8841630000; 2.3396650000; Space Invader PA_0161, 17 rue Yvonne Le Tac; Space Invader PA_0161;PA_0161; PA;, 17 rue Yvonne Le Tac; 17 rue Yvonne Le Tac;
48.8417340000; 2.4009530000; Space Invader PA_0154, métro de Bel-Air; Space Invader PA_0154;PA_0154; PA;, métro de Bel-Air; métro de Bel-Air;
48.8663620000; 2.3472590000; Space Invader PA_0061, 2 rue des Petits Carreaux; Space Invader PA_0061;PA_0061; PA;, 2 rue des Petits Carreaux; 2 rue des Petits Carreaux;
48.8683780000; 2.3475780000; Space Invader PA_0462, 44 rue de Cléry; Space Invader PA_0462;PA_0462; PA;, 44 rue de Cléry; 44 rue de Cléry;
48.8733560000; 2.3243850000; Space Invader PA_0124, 40 rue de l'Arcade; Space Invader PA_0124;PA_0124; PA;, 40 rue de l'Arcade; 40 rue de l'Arcade;
48.8885380000; 2.3412770000; Space Invader PA_0018, 16 rue Saint-Vincent; Space Invader PA_0018;PA_0018; PA;, 16 rue Saint-Vincent; 16 rue Saint-Vincent;
48.8790750000; 2.3369280000; Space Invader PA_0342, 19 rue Laferrière; Space Invader PA_0342;PA_0342; PA;, 19 rue Laferrière; 19 rue Laferrière;
48.8431630000; 2.3254740000; Space Invader PA_0347, passage des Épinettes; Space Invader PA_0347;PA_0347; PA;, passage des Épinettes; passage des Épinettes;
48.8524690000; 2.4060150000; Space Invader PA_0700, 65 rue des Pyrénées; Space Invader PA_0700;PA_0700; PA;, 65 rue des Pyrénées; 65 rue des Pyrénées;
48.8643800000; 2.3732600000; Space Invader PA_1201, 14 rue Ternaux; Space Invader PA_1201;PA_1201; PA;, 14 rue Ternaux; 14 rue Ternaux;
48.8502610000; 2.3734840000; Space Invader PA_0301, 44 rue de Charenton; Space Invader PA_0301;PA_0301; PA;, 44 rue de Charenton; 44 rue de Charenton;
48.8580560000; 2.3526730000; Space Invader PA_0282, 61 rue de la Verrerie; Space Invader PA_0282;PA_0282; PA;, 61 rue de la Verrerie; 61 rue de la Verrerie;
48.8609590000; 2.3505110000; Space Invader PA_0030, 44 rue Quincampoix; Space Invader PA_0030;PA_0030; PA;, 44 rue Quincampoix; 44 rue Quincampoix;
48.8522750000; 2.4032370000; Space Invader PA_1204, 61 rue d'Avron; Space Invader PA_1204;PA_1204; PA;, 61 rue d'Avron; 61 rue d'Avron;
48.8626300000; 2.3512500000; Space Invader PA_0110, 91 rue Quincampoix; Space Invader PA_0110;PA_0110; PA;, 91 rue Quincampoix; 91 rue Quincampoix;
48.8478230000; 2.3408950000; Space Invader PA_1203, 64 rue Monsieur le Prince; Space Invader PA_1203;PA_1203; PA;, 64 rue Monsieur le Prince; 64 rue Monsieur le Prince;
48.8342340000; 2.3554380000; Space Invader PA_0146, 2 rue Véronèse; Space Invader PA_0146;PA_0146; PA;, 2 rue Véronèse; 2 rue Véronèse;
48.8308970000; 2.2572810000; Space Invader PA_0758, 44 quai du Point du Jour; Space Invader PA_0758;PA_0758; PA;, 44 quai du Point du Jour; 44 quai du Point du Jour;
48.8525280000; 2.3473020000; Space Invader PA_1200, 35 rue de la Bûcherie; Space Invader PA_1200;PA_1200; PA;, 35 rue de la Bûcherie; 35 rue de la Bûcherie;
48.8519420000; 2.3284520000; Space Invader PA_0624, 10 rue de Sèvres; Space Invader PA_0624;PA_0624; PA;, 10 rue de Sèvres; 10 rue de Sèvres;
48.8846170000; 2.3705590000; Space Invader PA_0162, 8 quai de la Seine; Space Invader PA_0162;PA_0162; PA;, 8 quai de la Seine; 8 quai de la Seine;
48.8711090000; 2.3744270000; Space Invader PA_0222, 94 rue du Faubourg du Temple; Space Invader PA_0222;PA_0222; PA;, 94 rue du Faubourg du Temple; 94 rue du Faubourg du Temple;
48.8832490000; 2.3016970000; Space Invader PA_1202, 129 avenue de Wagram; Space Invader PA_1202;PA_1202; PA;, 129 avenue de Wagram; 129 avenue de Wagram;
48.8747020000; 2.3059260000; Space Invader PA_0178, 165 rue du Faubourg Saint-Honoré; Space Invader PA_0178;PA_0178; PA;, 165 rue du Faubourg Saint-Honoré; 165 rue du Faubourg Saint-Honoré;
48.8354570000; 2.3687360000; Space Invader PA_1205, bâtiment Marguerite Bottard; Space Invader PA_1205;PA_1205; PA;, bâtiment Marguerite Bottard; bâtiment Marguerite Bottard;
48.8407250000; 2.3979900000; Space Invader PA_0434, 19 rue Lamblardie; Space Invader PA_0434;PA_0434; PA;, 19 rue Lamblardie; 19 rue Lamblardie;
48.8599100000; 2.3542990000; Space Invader PA_0156, 2 rue Simon le Franc; Space Invader PA_0156;PA_0156; PA;, 2 rue Simon le Franc; 2 rue Simon le Franc;
48.8731180000; 2.3613510000; Space Invader PA_1207, 31 rue Lucien Sampaix; Space Invader PA_1207;PA_1207; PA;, 31 rue Lucien Sampaix; 31 rue Lucien Sampaix;
48.8662060000; 2.3688240000; Space Invader PA_1206, 22 avenue de la République; Space Invader PA_1206;PA_1206; PA;, 22 avenue de la République; 22 avenue de la République;
48.8313010000; 2.3790400000; Space Invader PA_0943, entrée des Frigos; Space Invader PA_0943;PA_0943; PA;, entrée des Frigos; entrée des Frigos;
48.8571900000; 2.3317500000; Space Invader PA_0801, maison de Serge Gainsbourg; Space Invader PA_0801;PA_0801; PA;, maison de Serge Gainsbourg; maison de Serge Gainsbourg;
48.8586590000; 2.3459150000; Space Invader PA_0354, 13 rue Jean Lantier; Space Invader PA_0354;PA_0354; PA;, 13 rue Jean Lantier; 13 rue Jean Lantier;
48.8687890000; 2.3562910000; Space Invader PA_0496, 51 boulevard Saint-Martin; Space Invader PA_0496;PA_0496; PA;, 51 boulevard Saint-Martin; 51 boulevard Saint-Martin;
48.8663790000; 2.3690360000; Space Invader PA_0522, Square Jules Ferry; Space Invader PA_0522;PA_0522; PA;, Square Jules Ferry; Square Jules Ferry;
48.8481170000; 2.3808310000; Space Invader PA_0015, 24 rue de Cîteaux; Space Invader PA_0015;PA_0015; PA;, 24 rue de Cîteaux; 24 rue de Cîteaux;
48.8521900000; 2.3389010000; Space Invader PA_1209, 99 boulevard Saint-Germain; Space Invader PA_1209;PA_1209; PA;, 99 boulevard Saint-Germain; 99 boulevard Saint-Germain;
48.8688500000; 2.3377620000; Space Invader PA_1210, 3 rue Saint-Augustin; Space Invader PA_1210;PA_1210; PA;, 3 rue Saint-Augustin; 3 rue Saint-Augustin;
48.8672420000; 2.3376160000; Space Invader PA_0095, 65 rue Richelieu; Space Invader PA_0095;PA_0095; PA;, 65 rue Richelieu; 65 rue Richelieu;
48.8598320000; 2.3334810000; Space Invader PA_0093, pont du Carroussel; Space Invader PA_0093;PA_0093; PA;, pont du Carroussel; pont du Carroussel;
48.8617650000; 2.4000090000; Space Invader PA_0461, 5-7 rue Charles Renouvier; Space Invader PA_0461;PA_0461; PA;, 5-7 rue Charles Renouvier; 5-7 rue Charles Renouvier;
48.8489200000; 2.3216600000; Space Invader PA_0345, 95 rue de Sèvres; Space Invader PA_0345;PA_0345; PA;, 95 rue de Sèvres; 95 rue de Sèvres;
48.8339510000; 2.3094200000; Space Invader PA_1208, 35 rue Castagnary; Space Invader PA_1208;PA_1208; PA;, 35 rue Castagnary; 35 rue Castagnary;
48.8299000000; 2.3035600000; Space Invader PA_0366, 127 rue Castagnary; Space Invader PA_0366;PA_0366; PA;, 127 rue Castagnary; 127 rue Castagnary;
48.8654110000; 2.3850350000; Space Invader PA_1211, 1 passage Mondésir; Space Invader PA_1211;PA_1211; PA;, 1 passage Mondésir; 1 passage Mondésir;
48.8597640000; 2.3525340000; Space Invader PA_0109, tuyau d'évacuation du Centre Pompidou; Space Invader PA_0109;PA_0109; PA;, tuyau d'évacuation du Centre Pompidou; tuyau d'évacuation du Centre Pompidou;
48.8713900000; 2.3607800000; Space Invader PA_1212, 16 place Jacques Bonsergent; Space Invader PA_1212;PA_1212; PA;, 16 place Jacques Bonsergent; 16 place Jacques Bonsergent;
48.8608800000; 2.3485600000; Space Invader PA_1213, 4 rue Berger; Space Invader PA_1213;PA_1213; PA;, 4 rue Berger; 4 rue Berger;
48.8675700000; 2.3332900000; Space Invader PA_1215, 3 rue Danielle Casanova; Space Invader PA_1215;PA_1215; PA;, 3 rue Danielle Casanova; 3 rue Danielle Casanova;
48.8429790000; 2.4018230000; Space Invader PA_1214, 42 rue Leroy Dupré; Space Invader PA_1214;PA_1214; PA;, 42 rue Leroy Dupré; 42 rue Leroy Dupré;
48.8348400000; 2.4003900000; Space Invader PA_0488, 79 rue de Wattignies; Space Invader PA_0488;PA_0488; PA;, 79 rue de Wattignies; 79 rue de Wattignies;
48.8278800000; 2.3514600000; Space Invader PA_0079, 5 rue Chéreau; Space Invader PA_0079;PA_0079; PA;, 5 rue Chéreau; 5 rue Chéreau;
48.8906700000; 2.3764800000; Space Invader PA_1218, 2 rue Mathys; Space Invader PA_1218;PA_1218; PA;, 2 rue Mathys; 2 rue Mathys;
48.8755900000; 2.3989600000; Space Invader PA_1219, 261 rue de Belleville; Space Invader PA_1219;PA_1219; PA;, 261 rue de Belleville; 261 rue de Belleville;
48.8629980000; 2.2755140000; Space Invader PA_0264, 115 rue de la Tour; Space Invader PA_0264;PA_0264; PA;, 115 rue de la Tour; 115 rue de la Tour;
48.8734660000; 2.2850790000; Space Invader PA_1216, 1 rue Duret; Space Invader PA_1216;PA_1216; PA;, 1 rue Duret; 1 rue Duret;
48.8716940000; 2.3525840000; Space Invader PA_1220, 7 rue d'Enghien; Space Invader PA_1220;PA_1220; PA;, 7 rue d'Enghien; 7 rue d'Enghien;
48.8444970000; 2.3525570000; Space Invader PA_0495, 17 rue de Navarre; Space Invader PA_0495;PA_0495; PA;, 17 rue de Navarre; 17 rue de Navarre;
48.8445300000; 2.3519110000; Space Invader PA_1221, place Benjamin Fondane; Space Invader PA_1221;PA_1221; PA;, place Benjamin Fondane; place Benjamin Fondane;
48.8449040000; 2.4056490000; Space Invader PA_1224, 57 avenue du docteur Netter; Space Invader PA_1224;PA_1224; PA;, 57 avenue du docteur Netter; 57 avenue du docteur Netter;
48.8639350000; 2.3809040000; Space Invader PA_1222, 90 avenue de la République; Space Invader PA_1222;PA_1222; PA;, 90 avenue de la République; 90 avenue de la République;
48.8867000000; 2.3849900000; Space Invader PA_0823, 145 avenue Jean Jaurès; Space Invader PA_0823;PA_0823; PA;, 145 avenue Jean Jaurès; 145 avenue Jean Jaurès;
48.8867840000; 2.3848610000; Space Invader PA_0599, 2 rue de l'Ourcq; Space Invader PA_0599;PA_0599; PA;, 2 rue de l'Ourcq; 2 rue de l'Ourcq;
48.8875080000; 2.3444450000; Space Invader PA_0286, 28 rue du Chevalier de la Barre; Space Invader PA_0286;PA_0286; PA;, 28 rue du Chevalier de la Barre; 28 rue du Chevalier de la Barre;
48.8638610000; 2.3202270000; Space Invader PA_1217, pont de la Concorde; Space Invader PA_1217;PA_1217; PA;, pont de la Concorde; pont de la Concorde;
48.8578500000; 2.2779300000; Space Invader PA_1223, 1 place de Passy; Space Invader PA_1223;PA_1223; PA;, 1 place de Passy; 1 place de Passy;
48.8488750000; 2.3782640000; Space Invader PA_1082, place d'Aligre; Space Invader PA_1082;PA_1082; PA;, place d'Aligre; place d'Aligre;
48.8469100000; 2.4084500000; Space Invader PA_1225  1226, 100 cours de Vincennes; Space Invader PA_1225;PA_1225; PA;  1226, 100 cours de Vincennes;  1226, 100 cours de Vincennes;
48.8444180000; 2.3817210000; Space Invader PA_1227, 129 coulée verte René-Dumont; Space Invader PA_1227;PA_1227; PA;, 129 coulée verte René-Dumont; 129 coulée verte René-Dumont;
48.8767160000; 2.3395760000; Space Invader PA_1229, 62 rue Lamartine; Space Invader PA_1229;PA_1229; PA;, 62 rue Lamartine; 62 rue Lamartine;
48.8735710000; 2.3347580000; Space Invader PA_1230, 7 rue Lafayette; Space Invader PA_1230;PA_1230; PA;, 7 rue Lafayette; 7 rue Lafayette;
48.8899100000; 2.3829500000; Space Invader PA_0228, pont de la rue de l'Ourcq; Space Invader PA_0228;PA_0228; PA;, pont de la rue de l'Ourcq; pont de la rue de l'Ourcq;
48.8374280000; 2.3314910000; Space Invader PA_0208, métro Raspail; Space Invader PA_0208;PA_0208; PA;, métro Raspail; métro Raspail;
48.8334900000; 2.3629900000; Space Invader PA_1240, 114 boulevard Vincent Auriol; Space Invader PA_1240;PA_1240; PA;, 114 boulevard Vincent Auriol; 114 boulevard Vincent Auriol;
48.8344960000; 2.3573610000; Space Invader PA_1228, 22 rue Watteau; Space Invader PA_1228;PA_1228; PA;, 22 rue Watteau; 22 rue Watteau;
48.8404360000; 2.3460440000; Space Invader PA_1235  1236, 72 rue Claude Bernard; Space Invader PA_1235;PA_1235; PA;  1236, 72 rue Claude Bernard;  1236, 72 rue Claude Bernard;
48.8883590000; 2.3920770000; Space Invader PA_1231  1237, 200 avenue Jean Jaurès; Space Invader PA_1231;PA_1231; PA;  1237, 200 avenue Jean Jaurès;  1237, 200 avenue Jean Jaurès;
48.8493940000; 2.3517150000; Space Invader PA_0529, 15 rue de Pontoise; Space Invader PA_0529;PA_0529; PA;, 15 rue de Pontoise; 15 rue de Pontoise;
48.8593830000; 2.3888550000; Space Invader PA_1243, 15 boulevard de Ménilmontant; Space Invader PA_1243;PA_1243; PA;, 15 boulevard de Ménilmontant; 15 boulevard de Ménilmontant;
48.7916100000; 2.8691600000; Space Invader PA_1234, Obélisque de Villeneuve-le-Comte; Space Invader PA_1234;PA_1234; PA;, Obélisque de Villeneuve-le-Comte; Obélisque de Villeneuve-le-Comte;
48.8498600000; 2.4025560000; Space Invader PA_1242, 26 rue de la Plaine; Space Invader PA_1242;PA_1242; PA;, 26 rue de la Plaine; 26 rue de la Plaine;
48.8264860000; 2.3787690000; Space Invader PA_0714, 25 rue Watt; Space Invader PA_0714;PA_0714; PA;, 25 rue Watt; 25 rue Watt;
48.9209390000; 2.4111010000; Space Invader PA_1239, 54 avenue Paul Vaillant Couturier; Space Invader PA_1239;PA_1239; PA;, 54 avenue Paul Vaillant Couturier; 54 avenue Paul Vaillant Couturier;
48.8488510000; 2.3485190000; Space Invader PA_0003, 14 rue de la Montagne Sainte-Geneviève; Space Invader PA_0003;PA_0003; PA;, 14 rue de la Montagne Sainte-Geneviève; 14 rue de la Montagne Sainte-Geneviève;
48.8560070000; 2.3666770000; Space Invader PA_0084, 15 rue du Pas de la Mule; Space Invader PA_0084;PA_0084; PA;, 15 rue du Pas de la Mule; 15 rue du Pas de la Mule;
48.8496040000; 2.3558280000; Space Invader PA_1241, 1 quai de la Tournelle; Space Invader PA_1241;PA_1241; PA;, 1 quai de la Tournelle; 1 quai de la Tournelle;
48.8941570000; 2.3320850000; Space Invader PA_0659, 194 rue Championnet; Space Invader PA_0659;PA_0659; PA;, 194 rue Championnet; 194 rue Championnet;
48.8807780000; 2.3357300000; Space Invader PA_0498, 64 rue de la Rochefoucauld; Space Invader PA_0498;PA_0498; PA;, 64 rue de la Rochefoucauld; 64 rue de la Rochefoucauld;
48.8658250000; 2.3406670000; Space Invader PA_0775, 4 place des Victoires; Space Invader PA_0775;PA_0775; PA;, 4 place des Victoires; 4 place des Victoires;
48.8610710000; 2.3504940000; Space Invader PA_0002, 45 rue Quincampoix; Space Invader PA_0002;PA_0002; PA;, 45 rue Quincampoix; 45 rue Quincampoix;
48.8501200000; 2.3552400000; Space Invader PA_1245, pont de la Tournelle; Space Invader PA_1245;PA_1245; PA;, pont de la Tournelle; pont de la Tournelle;
48.8626700000; 2.3674800000; Space Invader PA_1244, 4 rue Oberkampf; Space Invader PA_1244;PA_1244; PA;, 4 rue Oberkampf; 4 rue Oberkampf;
48.8811940000; 2.4024370000; Space Invader PA_1247, Hôpital Robert Debré; Space Invader PA_1247;PA_1247; PA;, Hôpital Robert Debré; Hôpital Robert Debré;
48.8528300000; 2.3520590000; Space Invader PA_1246, 12 pont Saint-Louis; Space Invader PA_1246;PA_1246; PA;, 12 pont Saint-Louis; 12 pont Saint-Louis;
48.8168510000; 2.4426830000; Space Invader PA_0569, passerelle de Charentonneau; Space Invader PA_0569;PA_0569; PA;, passerelle de Charentonneau; passerelle de Charentonneau;
48.8641100000; 2.3704800000; Space Invader PA_1248, 101 boulevard Richard Lenoir; Space Invader PA_1248;PA_1248; PA;, 101 boulevard Richard Lenoir; 101 boulevard Richard Lenoir;
48.8575010000; 2.3543990000; Space Invader PA_1249, 24 rue de la Verrerie; Space Invader PA_1249;PA_1249; PA;, 24 rue de la Verrerie; 24 rue de la Verrerie;
